Numeric:   Analytic:  Relative Error:
0.667129   0.667129   8.3308e-08
0.667108   0.667108   8.3308e-08
0.667087   0.667087   8.3308e-08
0.667065   0.667065   8.3308e-08
0.667044   0.667044   8.3308e-08
0.667022   0.667022   8.3308e-08
0.667001   0.667001   8.3308e-08
0.666979   0.666979   8.3308e-08
0.666957   0.666957   8.3308e-08
0.666935   0.666935   8.3308e-08
0.666914   0.666914   8.3308e-08
0.666892   0.666892   8.3308e-08
0.666869   0.666869   8.3308e-08
0.666847   0.666847   8.3308e-08
0.666825   0.666825   8.3308e-08
0.666803   0.666803   8.3308e-08
0.66678   0.66678   8.3308e-08
0.666758   0.666758   8.3308e-08
0.666735   0.666735   8.3308e-08
0.666713   0.666713   8.3308e-08
0.66669   0.66669   8.3308e-08
0.666667   0.666667   8.3308e-08
0.666644   0.666644   8.3308e-08
0.666621   0.666621   8.3308e-08
0.666598   0.666598   8.3308e-08
0.666575   0.666575   8.3308e-08
0.666552   0.666552   8.3308e-08
0.666529   0.666529   8.3308e-08
0.666505   0.666506   8.3308e-08
0.666482   0.666482   8.3308e-08
0.666459   0.666459   8.3308e-08
0.666435   0.666435   8.3308e-08
0.666411   0.666411   8.3308e-08
0.666388   0.666388   8.3308e-08
0.666364   0.666364   8.3308e-08
0.66634   0.66634   8.3308e-08
0.666316   0.666316   8.3308e-08
0.666292   0.666292   8.3308e-08
0.666268   0.666268   8.3308e-08
0.666244   0.666244   8.3308e-08
0.66622   0.66622   8.3308e-08
0.666195   0.666195   8.3308e-08
0.666171   0.666171   8.3308e-08
0.666146   0.666147   8.3308e-08
0.666122   0.666122   8.3308e-08
0.666097   0.666097   8.3308e-08
0.666073   0.666073   8.3308e-08
0.666048   0.666048   8.3308e-08
0.666023   0.666023   8.3308e-08
0.665998   0.665998   8.3308e-08
0.665973   0.665973   8.3308e-08
0.665948   0.665948   8.3308e-08
0.665923   0.665923   8.3308e-08
0.665898   0.665898   8.3308e-08
0.665872   0.665872   8.3308e-08
0.665847   0.665847   8.3308e-08
0.665822   0.665822   8.3308e-08
0.665796   0.665796   8.3308e-08
0.665771   0.665771   8.3308e-08
0.665745   0.665745   8.3308e-08
0.665719   0.665719   8.3308e-08
0.665693   0.665693   8.3308e-08
0.665667   0.665667   8.33079e-08
0.665641   0.665642   8.33079e-08
0.665615   0.665615   8.33079e-08
0.665589   0.665589   8.33079e-08
0.665563   0.665563   8.33079e-08
0.665537   0.665537   8.33079e-08
0.665511   0.665511   8.33079e-08
0.665484   0.665484   8.33079e-08
0.665458   0.665458   8.33079e-08
0.665431   0.665431   8.33079e-08
0.665405   0.665405   8.33079e-08
0.665378   0.665378   8.33079e-08
0.665351   0.665351   8.33079e-08
0.665324   0.665324   8.33079e-08
0.665297   0.665297   8.33079e-08
0.66527   0.66527   8.33079e-08
0.665243   0.665243   8.33079e-08
0.665216   0.665216   8.33079e-08
0.665189   0.665189   8.33079e-08
0.665162   0.665162   8.33079e-08
0.665134   0.665134   8.33079e-08
0.665107   0.665107   8.33079e-08
0.665079   0.665079   8.33079e-08
0.665052   0.665052   8.33079e-08
0.665024   0.665024   8.33079e-08
0.664996   0.664996   8.33079e-08
0.664969   0.664969   8.33079e-08
0.664941   0.664941   8.33079e-08
0.664913   0.664913   8.33079e-08
0.664885   0.664885   8.33079e-08
0.664857   0.664857   8.33079e-08
0.664829   0.664829   8.33079e-08
0.6648   0.6648   8.33079e-08
0.664772   0.664772   8.33079e-08
0.664744   0.664744   8.33079e-08
0.664715   0.664715   8.33079e-08
0.664687   0.664687   8.33079e-08
0.664658   0.664658   8.33079e-08
0.66463   0.66463   8.33079e-08
0.664601   0.664601   8.33079e-08
0.664572   0.664572   8.33079e-08
0.664543   0.664543   8.33079e-08
0.664514   0.664514   8.33079e-08
0.664485   0.664485   8.33079e-08
0.664456   0.664456   8.33079e-08
0.664427   0.664427   8.33079e-08
0.664398   0.664398   8.33079e-08
0.664369   0.664369   8.33079e-08
0.664339   0.664339   8.33079e-08
0.66431   0.66431   8.33079e-08
0.66428   0.66428   8.33079e-08
0.664251   0.664251   8.33079e-08
0.664221   0.664221   8.33079e-08
0.664191   0.664191   8.33079e-08
0.664162   0.664162   8.33079e-08
0.664132   0.664132   8.33079e-08
0.664102   0.664102   8.33079e-08
0.664072   0.664072   8.33079e-08
0.664042   0.664042   8.33079e-08
0.664012   0.664012   8.33079e-08
0.663981   0.663981   8.33079e-08
0.663951   0.663951   8.33079e-08
0.663921   0.663921   8.33079e-08
0.66389   0.66389   8.33079e-08
0.66386   0.66386   8.33079e-08
0.663829   0.663829   8.33079e-08
0.663799   0.663799   8.33079e-08
0.663768   0.663768   8.33079e-08
0.663737   0.663737   8.33079e-08
0.663706   0.663707   8.33079e-08
0.663676   0.663676   8.33079e-08
0.663645   0.663645   8.33079e-08
0.663614   0.663614   8.33079e-08
0.663582   0.663583   8.33079e-08
0.663551   0.663551   8.33079e-08
0.66352   0.66352   8.33079e-08
0.663489   0.663489   8.33079e-08
0.663457   0.663457   8.33079e-08
0.663426   0.663426   8.33078e-08
0.663394   0.663394   8.33078e-08
0.663363   0.663363   8.33078e-08
0.663331   0.663331   8.33078e-08
0.663299   0.6633   8.33078e-08
0.663268   0.663268   8.33078e-08
0.663236   0.663236   8.33078e-08
0.663204   0.663204   8.33078e-08
0.663172   0.663172   8.33078e-08
0.66314   0.66314   8.33078e-08
0.663108   0.663108   8.33078e-08
0.663076   0.663076   8.33078e-08
0.663043   0.663043   8.33078e-08
0.663011   0.663011   8.33078e-08
0.662979   0.662979   8.33078e-08
0.662946   0.662946   8.33078e-08
0.662914   0.662914   8.33078e-08
0.662881   0.662881   8.33078e-08
0.662848   0.662848   8.33078e-08
0.662816   0.662816   8.33078e-08
0.662783   0.662783   8.33078e-08
0.66275   0.66275   8.33078e-08
0.662717   0.662717   8.33078e-08
0.662684   0.662684   8.33078e-08
0.662651   0.662651   8.33078e-08
0.662618   0.662618   8.33078e-08
0.662585   0.662585   8.33078e-08
0.662551   0.662551   8.33078e-08
0.662518   0.662518   8.33078e-08
0.662485   0.662485   8.33078e-08
0.662451   0.662451   8.33078e-08
0.662417   0.662418   8.33078e-08
0.662384   0.662384   8.33078e-08
0.66235   0.66235   8.33078e-08
0.662316   0.662317   8.33078e-08
0.662283   0.662283   8.33078e-08
0.662249   0.662249   8.33078e-08
0.662215   0.662215   8.33078e-08
0.662181   0.662181   8.33078e-08
0.662147   0.662147   8.33078e-08
0.662113   0.662113   8.33078e-08
0.662078   0.662079   8.33078e-08
0.662044   0.662044   8.33078e-08
0.66201   0.66201   8.33078e-08
0.661975   0.661976   8.33078e-08
0.661941   0.661941   8.33078e-08
0.661907   0.661907   8.33078e-08
0.661872   0.661872   8.33078e-08
0.661837   0.661837   8.33078e-08
0.661803   0.661803   8.33078e-08
0.661768   0.661768   8.33078e-08
0.661733   0.661733   8.33078e-08
0.661698   0.661698   8.33078e-08
0.661663   0.661663   8.33078e-08
0.661628   0.661628   8.33078e-08
0.661593   0.661593   8.33078e-08
0.661558   0.661558   8.33078e-08
0.661522   0.661522   8.33078e-08
0.661487   0.661487   8.33078e-08
0.661452   0.661452   8.33078e-08
0.661416   0.661416   8.33078e-08
0.661381   0.661381   8.33078e-08
0.661345   0.661345   8.33078e-08
0.66131   0.66131   8.33078e-08
0.661274   0.661274   8.33078e-08
0.661238   0.661238   8.33078e-08
0.661202   0.661202   8.33078e-08
0.661166   0.661167   8.33078e-08
0.66113   0.661131   8.33078e-08
0.661094   0.661095   8.33077e-08
0.661058   0.661058   8.33077e-08
0.661022   0.661022   8.33077e-08
0.660986   0.660986   8.33077e-08
0.66095   0.66095   8.33077e-08
0.660913   0.660914   8.33077e-08
0.660877   0.660877   8.33077e-08
0.660841   0.660841   8.33077e-08
0.660804   0.660804   8.33077e-08
0.660767   0.660768   8.33077e-08
0.660731   0.660731   8.33077e-08
0.660694   0.660694   8.33077e-08
0.660657   0.660657   8.33077e-08
0.660621   0.660621   8.33077e-08
0.660584   0.660584   8.33077e-08
0.660547   0.660547   8.33077e-08
0.66051   0.66051   8.33077e-08
0.660473   0.660473   8.33077e-08
0.660435   0.660435   8.33077e-08
0.660398   0.660398   8.33077e-08
0.660361   0.660361   8.33077e-08
0.660324   0.660324   8.33077e-08
0.660286   0.660286   8.33077e-08
0.660249   0.660249   8.33077e-08
0.660211   0.660211   8.33077e-08
0.660174   0.660174   8.33077e-08
0.660136   0.660136   8.33077e-08
0.660098   0.660098   8.33077e-08
0.66006   0.66006   8.33077e-08
0.660023   0.660023   8.33077e-08
0.659985   0.659985   8.33077e-08
0.659947   0.659947   8.33077e-08
0.659909   0.659909   8.33077e-08
0.659871   0.659871   8.33077e-08
0.659832   0.659832   8.33077e-08
0.659794   0.659794   8.33077e-08
0.659756   0.659756   8.33077e-08
0.659718   0.659718   8.33077e-08
0.659679   0.659679   8.33077e-08
0.659641   0.659641   8.33077e-08
0.659602   0.659602   8.33077e-08
0.659564   0.659564   8.33077e-08
0.659525   0.659525   8.33077e-08
0.659486   0.659486   8.33077e-08
0.659447   0.659448   8.33077e-08
0.659409   0.659409   8.33077e-08
0.65937   0.65937   8.33077e-08
0.659331   0.659331   8.33077e-08
0.659292   0.659292   8.33077e-08
0.659253   0.659253   8.33077e-08
0.659214   0.659214   8.33077e-08
0.659174   0.659174   8.33077e-08
0.659135   0.659135   8.33077e-08
0.659096   0.659096   8.33077e-08
0.659056   0.659056   8.33077e-08
0.659017   0.659017   8.33077e-08
0.658977   0.658978   8.33077e-08
0.658938   0.658938   8.33076e-08
0.658898   0.658898   8.33076e-08
0.658859   0.658859   8.33076e-08
0.658819   0.658819   8.33076e-08
0.658779   0.658779   8.33076e-08
0.658739   0.658739   8.33076e-08
0.658699   0.658699   8.33076e-08
0.658659   0.658659   8.33076e-08
0.658619   0.658619   8.33076e-08
0.658579   0.658579   8.33076e-08
0.658539   0.658539   8.33076e-08
0.658499   0.658499   8.33076e-08
0.658459   0.658459   8.33076e-08
0.658418   0.658418   8.33076e-08
0.658378   0.658378   8.33076e-08
0.658337   0.658337   8.33076e-08
0.658297   0.658297   8.33076e-08
0.658256   0.658256   8.33076e-08
0.658216   0.658216   8.33076e-08
0.658175   0.658175   8.33076e-08
0.658134   0.658134   8.33076e-08
0.658093   0.658093   8.33076e-08
0.658052   0.658053   8.33076e-08
0.658012   0.658012   8.33076e-08
0.657971   0.657971   8.33076e-08
0.657929   0.65793   8.33076e-08
0.657888   0.657888   8.33076e-08
0.657847   0.657847   8.33076e-08
0.657806   0.657806   8.33076e-08
0.657765   0.657765   8.33076e-08
0.657723   0.657723   8.33076e-08
0.657682   0.657682   8.33076e-08
0.65764   0.657641   8.33076e-08
0.657599   0.657599   8.33076e-08
0.657557   0.657557   8.33076e-08
0.657516   0.657516   8.33076e-08
0.657474   0.657474   8.33076e-08
0.657432   0.657432   8.33076e-08
0.657391   0.657391   8.33076e-08
0.657349   0.657349   8.33076e-08
0.657307   0.657307   8.33076e-08
0.657265   0.657265   8.33076e-08
0.657223   0.657223   8.33076e-08
0.657181   0.657181   8.33076e-08
0.657138   0.657138   8.33076e-08
0.657096   0.657096   8.33076e-08
0.657054   0.657054   8.33076e-08
0.657012   0.657012   8.33076e-08
0.656969   0.656969   8.33076e-08
0.656927   0.656927   8.33076e-08
0.656884   0.656884   8.33076e-08
0.656842   0.656842   8.33076e-08
0.656799   0.656799   8.33076e-08
0.656756   0.656756   8.33076e-08
0.656714   0.656714   8.33076e-08
0.656671   0.656671   8.33076e-08
0.656628   0.656628   8.33076e-08
0.656585   0.656585   8.33076e-08
0.656542   0.656542   8.33076e-08
0.656499   0.656499   8.33076e-08
0.656456   0.656456   8.33075e-08
0.656413   0.656413   8.33075e-08
0.65637   0.65637   8.33075e-08
0.656326   0.656327   8.33075e-08
0.656283   0.656283   8.33075e-08
0.65624   0.65624   8.33075e-08
0.656196   0.656196   8.33075e-08
0.656153   0.656153   8.33075e-08
0.656109   0.656109   8.33075e-08
0.656066   0.656066   8.33075e-08
0.656022   0.656022   8.33075e-08
0.655978   0.655979   8.33075e-08
0.655935   0.655935   8.33075e-08
0.655891   0.655891   8.33075e-08
0.655847   0.655847   8.33075e-08
0.655803   0.655803   8.33075e-08
0.655759   0.655759   8.33075e-08
0.655715   0.655715   8.33075e-08
0.655671   0.655671   8.33075e-08
0.655627   0.655627   8.33075e-08
0.655583   0.655583   8.33075e-08
0.655538   0.655538   8.33075e-08
0.655494   0.655494   8.33075e-08
0.65545   0.65545   8.33075e-08
0.655405   0.655405   8.33075e-08
0.655361   0.655361   8.33075e-08
0.655316   0.655316   8.33075e-08
0.655272   0.655272   8.33075e-08
0.655227   0.655227   8.33075e-08
0.655182   0.655182   8.33075e-08
0.655138   0.655138   8.33075e-08
0.655093   0.655093   8.33075e-08
0.655048   0.655048   8.33075e-08
0.655003   0.655003   8.33075e-08
0.654958   0.654958   8.33075e-08
0.654913   0.654913   8.33075e-08
0.654868   0.654868   8.33075e-08
0.654823   0.654823   8.33075e-08
0.654777   0.654778   8.33075e-08
0.654732   0.654732   8.33075e-08
0.654687   0.654687   8.33075e-08
0.654642   0.654642   8.33075e-08
0.654596   0.654596   8.33075e-08
0.654551   0.654551   8.33075e-08
0.654505   0.654505   8.33075e-08
0.65446   0.65446   8.33075e-08
0.654414   0.654414   8.33075e-08
0.654368   0.654368   8.33075e-08
0.654322   0.654323   8.33075e-08
0.654277   0.654277   8.33075e-08
0.654231   0.654231   8.33075e-08
0.654185   0.654185   8.33075e-08
0.654139   0.654139   8.33075e-08
0.654093   0.654093   8.33075e-08
0.654047   0.654047   8.33075e-08
0.654001   0.654001   8.33075e-08
0.653955   0.653955   8.33075e-08
0.653908   0.653908   8.33075e-08
0.653862   0.653862   8.33075e-08
0.653816   0.653816   8.33075e-08
0.653769   0.653769   8.33075e-08
0.653723   0.653723   8.33075e-08
0.653676   0.653676   8.33075e-08
0.65363   0.65363   8.33075e-08
0.653583   0.653583   8.33075e-08
0.653537   0.653537   8.33075e-08
0.65349   0.65349   8.33075e-08
0.653443   0.653443   8.33075e-08
0.653396   0.653396   8.33075e-08
0.653349   0.653349   8.33075e-08
0.653303   0.653303   8.33075e-08
0.653256   0.653256   8.33075e-08
0.653208   0.653209   8.33075e-08
0.653161   0.653161   8.33075e-08
0.653114   0.653114   8.33075e-08
0.653067   0.653067   8.33075e-08
0.65302   0.65302   8.33075e-08
0.652973   0.652973   8.33075e-08
0.652925   0.652925   8.33075e-08
0.652878   0.652878   8.33075e-08
0.65283   0.65283   8.33075e-08
0.652783   0.652783   8.33075e-08
0.652735   0.652735   8.33075e-08
0.652688   0.652688   8.33075e-08
0.65264   0.65264   8.33075e-08
0.652592   0.652592   8.33075e-08
0.652545   0.652545   8.33075e-08
0.652497   0.652497   8.33075e-08
0.652449   0.652449   8.33075e-08
0.652401   0.652401   8.33075e-08
0.652353   0.652353   8.33075e-08
0.652305   0.652305   8.33075e-08
0.652257   0.652257   8.33075e-08
0.652209   0.652209   8.33075e-08
0.652161   0.652161   8.33075e-08
0.652112   0.652112   8.33075e-08
0.652064   0.652064   8.33075e-08
0.652016   0.652016   8.33075e-08
0.651967   0.651967   8.33075e-08
0.651919   0.651919   8.33075e-08
0.65187   0.65187   8.33075e-08
0.651822   0.651822   8.33075e-08
0.651773   0.651773   8.33075e-08
0.651725   0.651725   8.33075e-08
0.651676   0.651676   8.33075e-08
0.651627   0.651627   8.33075e-08
0.651578   0.651578   8.33075e-08
0.651529   0.65153   8.33075e-08
0.651481   0.651481   8.33075e-08
0.651432   0.651432   8.33075e-08
0.651383   0.651383   8.33075e-08
0.651334   0.651334   8.33075e-08
0.651284   0.651285   8.33075e-08
0.651235   0.651235   8.33075e-08
0.651186   0.651186   8.33075e-08
0.651137   0.651137   8.33075e-08
0.651088   0.651088   8.33075e-08
0.651038   0.651038   8.33075e-08
0.650989   0.650989   8.33075e-08
0.650939   0.650939   8.33075e-08
0.65089   0.65089   8.33075e-08
0.65084   0.65084   8.33075e-08
0.650791   0.650791   8.33075e-08
0.650741   0.650741   8.33075e-08
0.650691   0.650691   8.33075e-08
0.650641   0.650642   8.33075e-08
0.650592   0.650592   8.33075e-08
0.650542   0.650542   8.33075e-08
0.650492   0.650492   8.33075e-08
0.650442   0.650442   8.33075e-08
0.650392   0.650392   8.33075e-08
0.650342   0.650342   8.33075e-08
0.650292   0.650292   8.33075e-08
0.650242   0.650242   8.33075e-08
0.650191   0.650191   8.33075e-08
0.650141   0.650141   8.33075e-08
0.650091   0.650091   8.33075e-08
0.65004   0.65004   8.33075e-08
0.64999   0.64999   8.33075e-08
0.64994   0.64994   8.33075e-08
0.649889   0.649889   8.33075e-08
0.649838   0.649839   8.33075e-08
0.649788   0.649788   8.33075e-08
0.649737   0.649737   8.33075e-08
0.649686   0.649687   8.33075e-08
0.649636   0.649636   8.33075e-08
0.649585   0.649585   8.33075e-08
0.649534   0.649534   8.33075e-08
0.649483   0.649483   8.33075e-08
0.649432   0.649432   8.33075e-08
0.649381   0.649381   8.33075e-08
0.64933   0.64933   8.33075e-08
0.649279   0.649279   8.33075e-08
0.649228   0.649228   8.33075e-08
0.649177   0.649177   8.33075e-08
0.649125   0.649126   8.33075e-08
0.649074   0.649074   8.33075e-08
0.649023   0.649023   8.33075e-08
0.648971   0.648971   8.33075e-08
0.64892   0.64892   8.33075e-08
0.648868   0.648869   8.33075e-08
0.648817   0.648817   8.33075e-08
0.648765   0.648765   8.33075e-08
0.648714   0.648714   8.33075e-08
0.648662   0.648662   8.33075e-08
0.64861   0.64861   8.33075e-08
0.648559   0.648559   8.33075e-08
0.648507   0.648507   8.33075e-08
0.648455   0.648455   8.33075e-08
0.648403   0.648403   8.33075e-08
0.648351   0.648351   8.33075e-08
0.648299   0.648299   8.33075e-08
0.648247   0.648247   8.33075e-08
0.648195   0.648195   8.33075e-08
0.648143   0.648143   8.33075e-08
0.64809   0.64809   8.33075e-08
0.648038   0.648038   8.33075e-08
0.647986   0.647986   8.33075e-08
0.647933   0.647933   8.33075e-08
0.647881   0.647881   8.33075e-08
0.647829   0.647829   8.33075e-08
0.647776   0.647776   8.33075e-08
0.647724   0.647724   8.33075e-08
0.647671   0.647671   8.33075e-08
0.647618   0.647618   8.33075e-08
0.647566   0.647566   8.33075e-08
0.647513   0.647513   8.33075e-08
0.64746   0.64746   8.33075e-08
0.647407   0.647407   8.33075e-08
0.647354   0.647354   8.33075e-08
0.647301   0.647301   8.33075e-08
0.647248   0.647249   8.33075e-08
0.647195   0.647196   8.33075e-08
0.647142   0.647142   8.33075e-08
0.647089   0.647089   8.33075e-08
0.647036   0.647036   8.33075e-08
0.646983   0.646983   8.33075e-08
0.64693   0.64693   8.33075e-08
0.646876   0.646876   8.33075e-08
0.646823   0.646823   8.33075e-08
0.64677   0.64677   8.33075e-08
0.646716   0.646716   8.33075e-08
0.646663   0.646663   8.33075e-08
0.646609   0.646609   8.33075e-08
0.646556   0.646556   8.33075e-08
0.646502   0.646502   8.33075e-08
0.646448   0.646448   8.33075e-08
0.646395   0.646395   8.33075e-08
0.646341   0.646341   8.33075e-08
0.646287   0.646287   8.33075e-08
0.646233   0.646233   8.33075e-08
0.646179   0.646179   8.33075e-08
0.646125   0.646125   8.33075e-08
0.646071   0.646071   8.33075e-08
0.646017   0.646017   8.33075e-08
0.645963   0.645963   8.33075e-08
0.645909   0.645909   8.33075e-08
0.645855   0.645855   8.33075e-08
0.645801   0.645801   8.33075e-08
0.645746   0.645746   8.33075e-08
0.645692   0.645692   8.33075e-08
0.645638   0.645638   8.33075e-08
0.645583   0.645583   8.33075e-08
0.645529   0.645529   8.33075e-08
0.645474   0.645474   8.33075e-08
0.64542   0.64542   8.33075e-08
0.645365   0.645365   8.33075e-08
0.645311   0.645311   8.33075e-08
0.645256   0.645256   8.33075e-08
0.645201   0.645201   8.33075e-08
0.645146   0.645146   8.33075e-08
0.645092   0.645092   8.33075e-08
